TRT,REP,ENV,DTH,GFD,PHT,TNS,TGW,KA,KW,KL,KC,KLW,KPS,GWS
90,1,GH23,41,38,103,19,35.92307692,17.652141,3.474969069,6.915610094,1.388062976,2.006207262,32.5,1.9325
90,2,GH23,42,33,97,17,44.51612903,17.4877524,3.497463348,6.800394691,1.351494562,1.94906419,31,2.105
90,1,FL23,39,35,66,16.375,34.60093897,14.75064006,3.297412665,6.29,1.362391801,1.926586465,53.25,1.45
90,2,FL23,42,36,71.33333333,15.75,34.78386167,15.27403374,3.20957531,6.271866634,1.394925148,1.978690533,43.375,2.1525
91,1,GH22,41,39,76,15.75,44.01574803,17.28335289,3.554427199,6.615669924,1.331238249,1.870754588,31.75,2.1425
91,2,GH22,47,42,94,17.25,41.17241379,16.31790083,3.50189191,6.39905139,1.317104889,1.83944547,36.25,1.6375
91,3,GH22,42,49,90,17,45.40983607,17.92822231,3.609069237,6.762866262,1.326729861,1.878237801,30.5,2.5175
91,1,FL22,36,21,,,,,,,,,,
91,2,FL22,36,25,,,,,,,,,,
91,1,GH23,36,37,93,19,38.21917808,14.95685566,3.444186074,5.904958373,1.287688113,1.723799448,36.5,2.23
91,2,GH23,36,33,101,18.5,45.76923077,17.8038276,3.645611379,6.492540846,1.296453198,1.802458176,39,2.2875
91,1,FL23,34,37,87.33333333,12.125,34.93333333,15.59353988,3.240094983,6.54,1.40941408,2.035986733,37.5,1.56375
91,2,FL23,34,36,85,12,36.04938272,15.39892445,3.232106351,6.477131155,1.475012621,2.100415228,40.5,1.2425
92,1,GH22,39,38,60,13.75,47.54716981,17.80160929,3.566909754,6.773903081,1.346665696,1.908326313,26.5,2.0825
92,2,GH22,41,44,75,16.75,61.51785714,21.83025146,4.041242859,7.33133639,1.309446476,1.822148685,28,2.03
92,3,GH22,42,45,66,15.25,50.92783505,18.48112538,3.614538584,6.899077829,1.348181381,1.920750083,24.25,1.7925
92,1,FL22,35,27,,,,,,,,,,
92,2,FL22,36,25,,,,,,,,,,
92,1,GH23,33,32,73,21,29.38650307,12.55690894,3.065276908,5.625756553,1.335188696,1.85419136,40.75,1.71
92,2,GH23,40,32,75,18,36.68789809,14.97785107,3.307260925,6.156879892,1.333343785,1.870738869,39.25,1.3775
92,1,FL23,34,33,75.66666667,13.75,36.63522013,16.64617305,3.257860169,6.84,1.446998884,2.121061679,39.75,1.24875
92,2,FL23,33,35,64.66666667,13.25,37.28971963,16.2827472,3.301753741,6.80805399,1.432437046,2.104170986,40.125,1.085
93,1,GH22,41,38,67,16,43.85321101,16.71303097,3.604717549,6.276201688,1.291423976,1.749701162,27.25,1.9925
93,2,GH22,36,40,67,17,47.05263158,17.88125636,3.71112867,6.588275009,1.295652661,1.782697378,23.75,1.795
93,3,GH22,38,47,82,17.25,50.67226891,18.6839906,3.782425106,6.758096979,1.306232162,1.793233982,29.75,2.6575
93,1,FL22,33,22,,,,,,,,,,
93,2,FL22,33,22,,,,,,,,,,
93,1,GH23,38,35,88,16.25,42.2754491,16.60355228,3.583995438,6.249595567,1.298128893,1.75304475,41.75,1.9675
93,2,GH23,35,39,90,16.25,55.88652482,20.59985341,3.826661719,7.231390935,1.345326054,1.90095959,35.25,1.4275
93,1,FL23,33,34,80.33333333,12,37.83783784,15.13725897,3.363162963,6.38,1.380110427,1.973953674,37,1.55125
93,2,FL23,33,34,75.66666667,13,35.4379562,16.23844216,3.2112225,6.478278715,1.451559187,2.095032204,34.25,1.32375
94,1,GH22,45,42,79,18.75,40.17045455,15.43744547,3.578327791,5.933636463,1.279639091,1.668562025,44,0.8825
94,2,GH22,42,32,88,19.75,35,13.72995896,3.428858627,5.468350879,1.254975135,1.605738887,39.5,1.275
94,3,GH22,50,49,78,19.25,33.93162393,13.08452771,3.286388357,5.45810813,1.260161559,1.667985362,29.25,1.5
94,1,FL22,36,25,,,,,,,,,,
94,2,FL22,36,25,,,,,,,,,,
94,1,GH23,43,39,78,17.75,44.42528736,16.66481417,3.565097404,6.33184951,1.300324259,1.785515881,43.5,1.585
94,2,GH23,41,29,73,16.25,45.76086957,17.23641242,3.676850621,6.337754142,1.29088789,1.740505632,46,1.5775
94,1,FL23,38,37,96.66666667,16,30.20833333,14.48315777,3.161025696,6.04,1.36899582,1.895733616,48,1.28625
94,2,FL23,37,42,93.33333333,16.25,33.37209302,13.63441307,3.251183437,5.892873905,1.353593223,1.879912386,64.5,1.49875
96,1,GH22,40,35,83,17,40.80952381,15.72984049,3.33892938,6.349508628,1.346432248,1.910158875,52.5,1.82
96,2,GH22,42,36,87,18.75,40.43209877,16.09188591,3.64677195,5.996647677,1.259019412,1.653649465,40.5,1.815
96,3,GH22,42,44,87,18.5,54.72826087,19.4503764,3.870605925,6.744977199,1.286877966,1.749119186,46,2.3225
96,1,FL22,37,23,,,,,,,,,,
96,2,FL22,38,24,,,,,,,,,,
96,1,GH23,43,39,86,18.5,49.83240223,18.51564665,3.693211979,6.778147667,1.32528395,1.849234089,44.75,1.8425
96,2,GH23,41,38,83,15,54.79041916,20.18195028,3.918599209,6.993666859,1.31839342,1.795793009,41.75,1.33
96,1,FL23,37,35,93.33333333,14.875,32.15938303,14.22866105,3.145861019,6.34,1.445183767,2.094622298,48.625,1.92375
96,2,FL23,37,34,92.66666667,15,28.31908832,15.01223377,3.073086911,6.530322329,1.423619054,2.088236598,43.875,1.81125
97,1,GH22,44,39,76,16.75,51.73913043,18.80501344,3.771984739,6.731576418,1.299458013,1.792937885,40.25,2.08
97,2,GH22,42,41,64,17.5,49.51219512,18.79710291,3.699418536,6.906440134,1.341409865,1.882686064,41,2.025
97,3,GH22,43,47,71,15.75,58.7704918,20.55684576,3.934179352,7.029587731,1.296564569,1.795810034,30.5,2.495
97,1,FL22,38,35,,,,,,,,,,
97,2,FL22,39,31,,,,,,,,,,
97,1,GH23,39,36,76,15.5,45.90604027,16.99679679,3.610284286,6.414972759,1.332918202,1.830529475,37.25,1.2775
97,2,GH23,40,31,76,14.75,33.80368098,14.06243752,3.155464714,6.040201846,1.404868115,1.991191474,40.75,1.615
97,1,FL23,38,35,79,16.125,22.65306122,14.56924775,2.880751406,6.42,1.484149207,2.167056598,55.125,2.035
97,2,FL23,37,34,73.33333333,15.25,29.62457338,12.91902884,3.074656944,6.103126262,1.441390159,2.114372236,36.625,1.4875
98,1,GH22,42,41,82,14.75,54.5890411,18.97005854,3.886821433,6.56568826,1.276486424,1.694821066,36.5,2.215
98,2,GH22,39,36,83,16.25,55.23076923,18.56416078,3.993678253,6.274443372,1.234327902,1.576717248,32.5,2.0225
98,3,GH22,42,48,86,16.25,63.65269461,21.37710861,4.159717929,6.983702253,1.278342581,1.686235303,41.75,1.73
98,1,FL22,36,22,,,,,,,,,,
98,2,FL22,36,21,,,,,,,,,,
98,1,GH23,37,34,93,15.25,48.28220859,17.96523142,3.73077285,6.563057401,1.32429758,1.788267013,40.75,1.6175
98,2,GH23,37,31,90,14.5,44.26356589,17.39303118,3.425152952,6.878719175,1.386114348,2.016918412,32.25,2.0975
98,1,FL23,38,40,86.66666667,12.5,44.48028674,17.24479697,3.614665225,6.48,1.3490056,1.854253299,34.875,1.30875
98,2,FL23,36,33,99,12.5,43.58024691,17.96467606,3.531553153,6.668999676,1.342680256,1.875658874,30.375,1.5475
99,1,GH22,44,42,75,17,48.21192053,17.35194618,3.662439766,6.323694197,1.285779966,1.730663101,37.75,1.8225
99,2,GH22,45,41,78,18.5,46.24203822,16.87933458,3.60819981,6.299672731,1.284269751,1.751110164,39.25,
99,3,GH22,46,41,69,19.5,51.89944134,19.47206148,3.773140491,6.893661709,1.325193613,1.838192546,44.75,1.7925
99,1,FL22,44,35,,,,,,,,,,
99,2,FL22,42,38,,,,,,,,,,
99,1,GH23,45,34,93,18,42.84883721,16.33504096,3.486332809,6.214580453,1.295524818,1.788972976,43,
99,2,GH23,45,29,92,17.25,35.94594595,15.2971655,3.179082578,6.589096755,1.419730862,2.084882624,37,1.3025
99,1,FL23,40,44,87.66666667,15.75,31.53688525,15.63453343,3.165586682,6.30,1.429695338,2.063066718,61,1.42
99,2,FL23,43,40,88.33333333,16.125,37.05882353,15.10089091,3.30721512,6.409245282,1.34195568,1.916996984,48.875,1.4425
100,1,GH22,41,37,66,17.5,36.20481928,14.67681173,3.203239008,6.234578024,1.375160669,1.973342044,41.5,1.8825
100,2,GH22,40,42,64,18.5,41.15384615,15.62447567,3.375650841,6.379039702,1.344577822,1.898669868,32.5,1.415
100,3,GH22,38,46,72,17.5,45.11363636,17.31839717,3.4407071,6.854068641,1.384524042,2.001737961,44,1.5125
100,1,FL22,35,28,,,,,,,,,,
100,2,FL22,36,27,,,,,,,,,,
100,1,GH23,46,32,107,18.75,42.69565217,17.034688,3.555668979,6.485453481,1.314794916,1.833866374,28.75,1.6225
100,2,GH23,45,33,108,17.5,35.24390244,14.83574048,3.220112582,6.272781703,1.365336408,1.960587718,41,1.9525
100,1,FL23,34,32,50,15.5,26.17021277,15.58086458,2.83099631,6.61,1.543660103,2.321757194,52.875,1.31875
100,2,FL23,35,36,66.66666667,13.625,34.85639687,13.45465324,3.195526106,6.426464753,1.422127177,2.084254823,47.875,1.45
101,1,GH22,41,45,85,13.5,44.97461929,17.42346487,3.588452604,6.515629794,1.302217804,1.820761557,49.25,1.42
101,2,GH22,44,40,89,17,42.35602094,16.92761836,3.569006146,6.396756441,1.298243214,1.800062087,47.75,1.9
101,3,GH22,45,45,87,15.5,44.93506494,17.26079552,3.547575327,6.559728128,1.31454473,1.85572999,38.5,1.8625
101,1,FL22,36,27,,,,,,,,,,
101,2,FL22,38,25,,,,,,,,,,
101,1,GH23,,,71,20.25,35.35519126,14.65593067,3.125039825,6.353404607,1.403119406,2.053240251,45.75,1.4025
101,2,GH23,38,35,84,17.25,41.33004926,16.62419296,3.438834886,6.537737675,1.336127712,1.915086984,50.75,1.6325
101,1,FL23,36,33,75,12.875,33.77419355,16.6449193,3.144652086,6.75,1.444716518,2.15365534,38.75,1.695
101,2,FL23,37,36,73,10.375,37.40181269,15.60255273,3.322331557,6.653424053,1.383847101,2.038371688,41.375,1.7175
102,1,GH22,36,42,67,13.75,53.15315315,18.68771442,3.977090864,6.315908234,1.23894377,1.59364048,27.75,1.6125
102,2,GH22,38,39,73,15.5,47.44444444,17.61396853,3.900156666,6.072741306,1.235136173,1.567785258,22.5,1.5225
102,3,GH22,40,51,72,16.25,60,20.33534793,4.055635582,6.767008189,1.261885578,1.676681284,30.25,2.57
102,1,FL22,35,23,,,,,,,,,,
102,2,FL22,36,25,,,,,,,,,,
102,1,GH23,38,36,60,24.75,30.2293578,13.38896377,3.05431082,6.017314459,1.409351095,2.034381194,54.5,2.1075
102,2,GH23,40,39,65,20.25,36.61202186,15.90904916,3.395200282,6.518201879,1.377681033,1.934612164,45.75,1.665
102,1,FL23,34,33,77.33333333,11,37.77292576,15.43464503,3.361168662,6.23,1.336839472,1.884426525,32.71428571,1.16
102,2,FL23,33,32,78.66666667,11.625,37.5862069,15.68269285,3.323412034,6.302682548,1.338643982,1.89052741,32.625,1.21
103,1,GH22,44,34,66,18.25,43.65269461,,3.594518296,6.269284671,1.290113328,1.754220822,41.75,1.69
103,2,GH22,,,,,,18.18360122,,,,,,1.695
103,3,GH22,47,47,72,18.5,50.49295775,14.47307066,3.769442222,6.487562571,1.272955928,1.72699628,35.5,2.6025
103,1,FL22,45,34,,,,,,,,,,
103,2,FL22,43,28,,,,,,,,,,
103,1,GH23,41,29,,,,17.42793863,,,,,,1.9075
103,2,GH23,45,34,96,15.75,46.10619469,15.1854668,3.674870793,6.348219796,1.31042591,1.781564252,28.25,1.6025
103,1,FL23,41,35,85.33333333,14.5,33.70919881,14.58225772,3.231040227,6.06,1.356840024,1.917374495,42.125,1.55
103,2,FL23,42,35,84,15.125,33.35260116,,3.22202409,6.127675528,1.357825302,1.902828569,43.25,1.2175
104,1,GH22,44,36,68,17.5,43.77906977,16.7101399,3.597314202,6.397541227,1.312853906,1.789302369,43,2.0625
104,2,GH22,43,32,82,19,41.92592593,17.15481004,3.586527791,6.592809125,1.337776796,1.857456562,33.75,1.8375
104,3,GH22,44,33,77,19,43.84057971,17.67079679,3.642338658,6.670416779,1.327268755,1.844575351,34.5,0.8975
104,1,FL22,38,27,,,,,,,,,,
104,2,FL22,38,25,,,,,,,,,,
104,1,GH23,41,30,102,16,45.06944444,16.9582099,3.60638918,6.413935491,1.308042185,1.785165455,36,1.265
104,2,GH23,40,31,98,15.5,44.375,17.94498647,3.571118204,6.802847793,1.33682298,1.914554207,44,1.365
104,1,FL23,38,32,84,14.25,35.64189189,15.26078298,3.295878225,6.40,1.381749346,2.000397184,37,1.32125
104,2,FL23,38,28,80.66666667,16,33.52601156,15.84903328,3.257650554,6.553908957,1.400241568,2.009747728,43.25,1.2225
105,1,GH22,42,40,75,17,41.15942029,16.95485244,3.509138625,5.842090796,1.261016128,1.673411933,34.5,1.3725
105,2,GH22,41,35,88,18,48.71794872,16.69496725,3.762248668,6.092475203,1.256179992,1.626780796,39,1.7775
105,3,GH22,40,44,89,18.25,46.27329193,15.80107864,3.646246401,6.173102918,1.26809542,1.699927468,40.25,1.72
105,1,FL22,36,30,,,,,,,,,,
105,2,FL22,36,25,,,,,,,,,,
105,1,GH23,38,37,79,14,48.7826087,17.37090759,3.786019692,6.331123572,1.276551421,1.691940528,28.75,1.885
105,2,GH23,36,37,86,14,45.34722222,18.26980029,3.69739311,6.355104621,1.278059721,1.729653421,36,1.96
105,1,FL23,36,35,93.66666667,15,36.84782609,15.75517406,3.403487169,6.23,1.326196971,1.843843559,46,1.62625
105,2,FL23,36,35,95,14.875,37.74725275,17.77986493,3.415131262,6.230183191,1.327278801,1.838188407,45.5,1.44375
106,1,GH22,37,38,67,15.5,45.42253521,16.88844384,3.630010832,6.203177369,1.274199821,1.717862969,35.5,1.6575
106,2,GH22,39,40,60,16.25,45.11111111,17.01911844,3.714452624,6.22349187,1.270549534,1.684866478,33.75,1.8225
106,3,GH22,40,47,77,17,54.39153439,19.53458737,3.872211569,6.76505749,1.285851194,1.755403586,47.25,2.0975
106,1,FL22,35,24,,,,,,,,,,
106,2,FL22,35,26,,,,,,,,,,
106,1,GH23,39,36,95,18.5,46.31868132,18.73896894,3.663527129,6.926733943,1.340136323,1.901611523,45.5,1.4125
106,2,GH23,42,34,104,16.5,38.05714286,15.8105767,3.353211739,6.540702354,1.372215924,1.959923359,43.75,1.08
106,1,FL23,34,35,68.66666667,12,31.0367893,14.80872999,3.113019231,6.33,1.420840886,2.055940166,37.375,1.78375
106,2,FL23,34,34,67,12.375,32.59259259,14.37103077,3.175412998,6.258542378,1.381310859,2.011328875,37.125,1.50375
107,1,GH22,46,37,98,20,51.21212121,18.31488367,3.758353868,6.533078502,1.279827584,1.744896869,33,1.15
107,2,GH22,49,31,102,21,50.22222222,20.52261781,3.838797596,6.421707906,1.257655725,1.676363491,33.75,1.425
107,3,GH22,45,47,101,16.5,58.48314607,15.56387926,4.004589327,6.859659768,1.274156848,1.718258958,44.5,1.61
107,1,FL22,47,24,,,,,,,,,,
107,2,FL22,45,26,,,,,,,,,,
107,1,GH23,48,34,85,18.5,44.61988304,17.05905795,3.679246428,6.386057011,1.29374693,1.747911358,42.75,2.1025
107,2,GH23,46,28,85,17.25,43.02013423,17.03075621,3.561440675,6.585894052,1.334441868,1.85966424,37.25,1.905
107,1,FL23,46,34,107.6666667,16.625,34.25414365,15.26066561,3.258441614,6.43,1.368385041,1.969739442,45.25,1.33125
107,2,FL23,44,36,106,16.25,35.80882353,17.28076835,3.274419507,6.318607329,1.370708115,1.981448363,34,1.27125
108,1,GH22,49,38,55,22.5,37.16216216,15.27441664,3.315306488,6.301181285,1.357852203,1.913484121,55.5,1.3125
108,2,GH22,50,38,57,23.5,33.10810811,13.76374241,3.19124966,5.978425187,1.35322452,1.890420495,55.5,1.1275
108,3,GH22,53,42,66,22,26.39705882,12.04498995,2.869434912,5.778863955,1.394573303,2.031576528,34,1.3775
108,1,FL22,45,34,,,,,,,,,,
108,2,FL22,46,35,,,,,,,,,,
108,1,GH23,48,26,80,17,34.42176871,14.82802466,3.10489722,6.650385086,1.4570891,2.154130535,36.75,1.51
108,2,GH23,47,30,85,17.25,47.06896552,17.84846743,3.492642193,7.032894891,1.397946769,2.021742925,29,1.4375
108,1,FL23,45,35,68,20,23.59375,11.93540403,2.81611368,6.04,1.484527564,2.234428256,56,1.19375
108,2,FL23,47,34,63.33333333,19.5,20.98712446,12.84337183,2.704230165,6.201104555,1.509115431,2.274302964,58.25,1.185
109,1,GH22,45,39,74,17.75,44.63414634,17.03075621,3.610454461,6.427453824,1.313433167,1.787656952,30.75,1.355
109,2,GH22,42,32,85,18.25,45.57692308,16.84592004,3.662955677,6.262270977,1.284886045,1.721923644,39,1.1325
109,3,GH22,45,45,95,18.75,48.79432624,17.94656298,3.709161963,6.607427097,1.308952996,1.78743539,35.25,1.9125
109,1,FL22,40,36,,,,,,,,,,
109,2,FL22,41,40,,,,,,,,,,
109,1,GH23,42,37,89,17.75,42.84090909,17.42958698,3.605556963,6.673356578,1.342525687,1.863980294,44,1.3975
109,2,GH23,32,37,84,17.25,44.54545455,16.6670921,3.530276176,6.300472594,1.299813029,1.789019423,44,2.31
109,1,FL23,41,35,98.33333333,15.25,33.79220779,14.57500757,3.292412035,6.29,1.389972745,1.952279223,48.125,1.3775
109,2,FL23,39,33,97,15.875,30.31496063,15.30851436,3.169099003,6.386078554,1.392863141,2.005144891,47.625,1.80875
110,1,GH22,46,37,83,18.25,45.72413793,17.86137608,3.596655825,6.705604017,1.329265698,1.874399003,36.25,2.04
110,2,GH22,47,35,91,19.5,47.64705882,18.31054794,3.719194829,6.720421671,1.312914345,1.818332811,38.25,1.8775
110,3,GH22,46,38,96,20,53.43949045,21.4837657,3.941905924,7.339609563,1.331840695,1.871717184,39.25,1.8225
110,1,FL22,41,24,,,,,,,,,,
110,2,FL22,40,27,,,,,,,,,,
110,1,GH23,42,29,78,15.5,43.46153846,16.63388002,3.412522402,6.66030721,1.366231469,1.95590715,32.5,1.8025
110,2,GH23,42,31,66,13.5,39.27272727,16.14133755,3.366735697,6.394505576,1.322781588,1.901812928,27.5,1.625
110,1,FL23,38,32,96.66666667,14.125,36.40306122,15.91253975,3.399488644,6.60,1.363856137,1.941445151,49,1.71625
110,2,FL23,38,33,99,13.875,36.01796407,16.31539412,3.300984053,6.550621892,1.386059676,2.019896725,41.75,1.455
111,1,GH22,39,40,76,17,35.9375,14.71189609,3.311456937,6.092551257,1.32730282,1.851811836,32,1.5025
111,2,GH22,39,34,74,17.75,38.7755102,15.75377486,3.425502631,6.368326818,1.336842569,1.869446475,36.75,1.3375
111,3,GH22,38,47,82,17.5,42.36842105,16.06089948,3.48589149,6.312324956,1.312537484,1.817492383,38,1.985
111,1,FL22,34,23,,,,,,,,,,
111,2,FL22,34,21,,,,,,,,,,
111,1,GH23,37,36,95,16.75,45.70652174,16.92102333,3.594678863,6.348006311,1.301968864,1.77556647,46,1.2275
111,2,GH23,36,35,94,16.5,50.46357616,18.54972484,3.754784647,6.663031989,1.302529185,1.781722416,37.75,1.445
111,1,FL23,42,27,79.33333333,14.875,31.4159292,14.14313181,3.15403215,6.17,1.432071574,2.005305554,42.375,1.38375
111,2,FL23,34,35,77,14.25,32.38853503,14.11807237,3.156658768,6.240442963,1.366519737,1.963869156,39.25,1.66875
112,1,GH22,38,40,56,15.5,47.2972973,17.4254108,3.578044914,6.687323342,1.34733465,1.879984415,27.75,1.6425
112,2,GH22,44,42,60,17,43.78640777,16.55874795,3.501057784,6.545834883,1.34123875,1.876569836,25.75,1.955
112,3,GH22,42,45,63,15.5,48.33333333,18.18332995,3.528883647,7.04451122,1.376259565,2.003977181,28.5,1.52
112,1,FL22,34,29,,,,,,,,,,
112,2,FL22,36,25,,,,,,,,,,
112,1,GH23,36,35,72,17,39.22077922,16.00764257,3.305466252,6.517663199,1.365976693,1.982069832,38.5,1.5075
112,2,GH23,37,37,78,16,38.33333333,16.54765625,3.336884861,6.829454264,1.426944846,2.069419361,37.5,1.5025
112,1,FL23,34,37,70,12.25,31.62251656,14.2645881,3.090258996,6.52,1.471356204,2.152809331,37.75,1.67625
112,2,FL23,34,34,72.66666667,12.375,30.58064516,14.80766784,3.00453673,6.590775911,1.461812142,2.185171104,38.75,1.3125
113,1,GH22,45,38,69,16.5,41.06060606,16.05492016,3.425370064,6.234440291,1.307527442,1.828535548,33,1.475
113,2,GH22,42,43,54,16.75,38.06722689,15.27316195,3.307627003,6.308188573,1.342168182,1.92077674,29.75,1.0675
113,3,GH22,39,51,89,15.75,50.66225166,18.9240946,3.754550248,6.811978355,1.310593139,1.82343396,37.75,1.815
113,1,FL22,38,28,,,,,,,,,,
113,2,FL22,38,25,,,,,,,,,,
113,1,GH23,40,33,80,16,46.58333333,17.48682371,3.637418995,6.363834712,1.283571293,1.758997773,30,1.6475
113,2,GH23,39,35,80,16.25,51.91011236,19.28269148,3.761386057,6.87658449,1.312014796,1.837015016,44.5,1.675
113,1,FL23,38,35,68,14,32.99401198,15.4936589,3.172715293,6.56,1.408442131,2.06096951,41.75,1.235714286
113,2,FL23,40,35,73.66666667,14.625,34.28909953,14.98261822,3.210834227,6.448243395,1.431566653,2.09635123,52.75,1.22625
114,1,GH22,47,40,63,19,46.36363636,16.82896959,3.551565339,6.4846873,1.32234379,1.835233539,44,1.595
114,2,GH22,44,43,62,18.5,46.64596273,16.92352896,3.656210726,6.390315688,1.298991485,1.761897449,40.25,1.5475
114,3,GH22,49,41,71,19.75,55.22727273,19.30542919,3.779690143,6.924199505,1.318656689,1.841736913,33,1.415
114,1,FL22,43,34,,,,,,,,,,
114,2,FL22,39,32,,,,,,,,,,
114,1,GH23,41,33,75,18.75,40.96590909,15.95169541,3.43858883,6.372818279,1.337309006,1.865693496,44,1.9975
114,2,GH23,45,29,83,17.75,47.10144928,17.60015081,3.686071658,6.347152147,1.278625456,1.73760246,34.5,1.4275
114,1,FL23,41,34,68.66666667,14.5,30.51111111,13.62959023,3.110765274,6.30,1.435971169,2.10857717,56.25,1.70875
114,2,FL23,40,33,76,14.25,26.88221709,14.86170448,2.945910314,6.511798737,1.510435459,2.203534709,54.125,1.63
115,1,GH22,43,40,73,15.25,48.66666667,17.81870263,3.766499816,6.394482454,1.275269455,1.706985059,33.75,1.56
115,2,GH22,42,38,75,15.75,50.4516129,18.26068866,3.83537784,6.399493472,1.275607104,1.691193369,38.75,2.1575
115,3,GH22,39,47,76,16,47.5,17.87201334,3.693901468,6.537120302,1.292916971,1.777043749,32,2.335
115,1,FL22,35,25,,,,,,,,,,
115,2,FL22,34,26,,,,,,,,,,
115,1,GH23,36,40,59,14.25,46.38461538,17.48401504,3.634639417,6.495089124,1.306580819,1.793480966,32.5,1.985
115,2,GH23,45,28,76,14.25,47.32283465,18.0194491,3.504196811,6.991701347,1.398709264,2.019247235,31.75,2.6575
115,1,FL23,36,35,77.33333333,13,35.66489362,16.37496336,3.313604899,6.49,1.396816594,1.996746276,47,1.41875
115,2,FL23,36,32,76,11,37.36654804,16.0279143,3.373084719,6.473954,1.349224454,1.939395606,35.125,1.41125
116,1,GH22,40,38,66,15.25,40.96296296,15.97457033,3.359880432,6.469663122,1.351702145,1.934691235,33.75,1.585
116,2,GH22,44,42,74,18,46.55405405,17.93453562,3.545537881,6.955647195,1.371442941,1.977923098,37,1.9125
116,3,GH22,38,50,82,16.75,54.53947368,20.01654155,3.797727038,7.162769161,1.335976916,1.891218539,38,1.55
116,1,FL22,39,27,,,,,,,,,,
116,2,FL22,38,25,,,,,,,,,,
116,1,GH23,37,33,84,16.5,45.76086957,17.53861112,3.51837166,6.822682909,1.366149169,1.947781902,23,1.3375
116,2,GH23,39,35,82,16,46.73076923,18.2967713,3.609622983,6.916976153,1.355705366,1.92126073,26,1.295
116,1,FL23,36,30,70.33333333,14,28.28162291,14.49514677,2.984142978,6.61,1.498196117,2.247080675,52.375,1.41
116,2,FL23,38,33,69,12.5,29.31428571,14.35628132,2.994771348,6.593809058,1.497281008,2.234792553,43.75,1.39
118,1,GH22,41,41,76,17,42.81879195,16.45466395,3.629056541,6.166404578,1.276224649,1.706461741,37.25,1.175
118,2,GH22,47,31,91,19,43.28671329,16.35051534,3.64228067,6.16293105,1.275883808,1.700789082,35.75,1.7175
118,3,GH22,49,45,87,19.5,48.79310345,18.11190859,3.787949399,6.506724148,1.283189785,1.722375896,29,1.605
118,1,FL22,43,24,,,,,,,,,,
118,2,FL22,39,24,,,,,,,,,,
118,1,GH23,42,31,66,15.75,48.7195122,18.41382756,3.575207856,7.01695769,1.385736316,1.998823959,41,1.86
118,2,GH23,41,38,84,16,43.92307692,16.84916838,3.548994999,6.476679262,1.323271248,1.833206579,32.5,1.5075
118,1,FL23,40,36,92,14.75,36.35638298,15.33503219,3.403320118,6.28,1.356687954,1.913106177,47,1.36
118,2,FL23,40,31,85,14.625,35.14824798,15.88338506,3.34695853,6.384115932,1.377125802,1.904616559,46.375,1.1975
119,1,GH22,40,43,93,15.25,51.79487179,18.82353583,3.847216019,6.565184442,1.268051767,1.712122217,39,2.3875
119,2,GH22,40,37,99,18.5,51.62650602,19.1880519,3.94310382,6.602886021,1.260369841,1.68246447,41.5,1.83
119,3,GH22,43,51,93,17.25,60.93567251,21.96285864,4.027500114,7.259571783,1.29871192,1.807362546,42.75,2.1225
119,1,FL22,37,24,,,,,,,,,,
119,2,FL22,37,24,,,,,,,,,,
119,1,GH23,37,33,81,15.25,48.60465116,18.60642082,3.703038343,6.930994625,1.351211479,1.880514235,32.25,2.0125
119,2,GH23,35,35,86,15,45,17.5666902,3.66468913,6.356367785,1.283536405,1.746601372,29.5,1.8175
119,1,FL23,36,42,93.33333333,14.25,35.65632458,15.34328051,3.305152546,6.31,1.39977032,2.002129587,52.375,1.4925
119,2,FL23,36,40,85,13.125,35.67039106,15.79908851,3.271572581,6.44056733,1.373380104,1.953584753,44.75,1.7725
120,1,GH22,43,39,67,14.75,44.25531915,16.66943508,3.569743268,6.379425088,1.307736042,1.794891214,35.25,1.0675
120,2,GH22,45,46,78,16.75,47.41758242,17.32940004,3.728503475,6.306001505,1.271298064,1.703369696,45.5,1.2625
120,3,GH22,45,44,80,17,56.26506024,19.65442088,3.902024305,6.814370812,1.288129299,1.754861607,41.5,1.1875
120,1,FL22,39,26,,,,,,,,,,
120,2,FL22,39,28,,,,,,,,,,
120,1,GH23,43,39,91,19.25,43.15217391,16.6937336,3.55868084,6.4359688,1.321022246,1.816310215,46,0.9925
120,2,GH23,40,33,96,18.5,49.90610329,19.0577249,3.669707898,6.92790075,1.329550388,1.897132395,53.25,1.5475
120,1,FL23,41,37,78.66666667,13.625,35.0308642,15.73918916,3.211047323,6.52,1.401884613,2.039733272,40.5,1.225
120,2,FL23,41,38,83.66666667,12.875,36.07028754,15.2892327,3.260836251,6.456099644,1.395019039,2.029953888,39.125,1.38875
121,1,GH22,42,40,88,15,43.42465753,16.83614831,3.553057718,6.361824283,1.297232691,1.802953081,36.5,1.135
121,2,GH22,41,38,94,16.25,48.41772152,18.13693443,3.766572399,6.530852128,1.282079693,1.745866088,39.5,0.925
121,3,GH22,42,50,86,15,46.61654135,17.55335065,3.658995448,6.451510651,1.28359233,1.771824504,33.25,1.33
121,1,FL22,35,23,,,,,,,,,,
121,2,FL22,36,22,,,,,,,,,,
121,1,GH23,41,29,102,15.25,44.21487603,17.39028326,3.620470816,6.404166626,1.293113107,1.778288145,30.25,1.3275
121,2,GH23,40,38,95,15.5,38.37037037,14.99293158,3.428135404,5.917042812,1.284364162,1.731397014,33.75,1.9
121,1,FL23,38,31,88,11.125,37.6,15.58432823,3.413789091,6.31,1.379414119,1.946560231,37.5,1.695
